id,arrival,deadline,Utilization,Profit
3755.0,1.0,5.0,6.0,2.1176470588235294
3756.0,1.0,6.0,7.0,1.8846153846153846
3757.0,1.0,6.0,3.0,0.34615384615384615
3760.0,2.0,6.0,2.0,0.23529411764705882
3761.0,2.0,7.0,3.0,0.34615384615384615
3763.0,3.0,5.0,2.0,0.8
3764.0,3.0,7.0,8.0,3.764705882352941
3765.0,5.0,8.0,2.0,0.4
3766.0,5.0,9.0,6.0,2.1176470588235294
3768.0,6.0,11.0,4.0,0.6153846153846154
3770.0,7.0,12.0,3.0,0.34615384615384615
3771.0,7.0,12.0,3.0,0.34615384615384615
3773.0,8.0,12.0,9.0,4.764705882352941
3774.0,9.0,13.0,6.0,2.1176470588235294
3775.0,9.0,14.0,8.0,2.4615384615384617
3777.0,10.0,13.0,6.0,3.6
3778.0,11.0,12.0,4.0,8.0
3779.0,11.0,12.0,2.0,2.0
3781.0,12.0,14.0,2.0,0.8
3783.0,13.0,17.0,2.0,0.23529411764705882
3784.0,13.0,18.0,4.0,0.6153846153846154
3785.0,14.0,19.0,9.0,3.1153846153846154
3786.0,14.0,17.0,7.0,4.9
3788.0,15.0,19.0,5.0,1.4705882352941178
3789.0,15.0,19.0,1.0,0.058823529411764705
3791.0,17.0,22.0,4.0,0.6153846153846154
3792.0,17.0,21.0,7.0,2.8823529411764706
3793.0,18.0,22.0,6.0,2.1176470588235294
3794.0,18.0,22.0,5.0,1.4705882352941178
3795.0,18.0,22.0,4.0,0.9411764705882353
3797.0,19.0,20.0,9.0,40.5
3800.0,20.0,22.0,2.0,0.8
3801.0,20.0,24.0,4.0,0.9411764705882353
3804.0,21.0,25.0,4.0,0.9411764705882353
3805.0,21.0,25.0,6.0,2.1176470588235294
3808.0,23.0,26.0,3.0,0.9
3811.0,24.0,28.0,2.0,0.23529411764705882
3812.0,24.0,28.0,1.0,0.058823529411764705
3813.0,24.0,29.0,6.0,1.3846153846153846
3817.0,26.0,27.0,2.0,2.0
3818.0,26.0,31.0,4.0,0.6153846153846154
3819.0,26.0,26.0,6.0,36.0
3822.0,27.0,31.0,9.0,4.764705882352941
3823.0,27.0,31.0,7.0,2.8823529411764706
3824.0,27.0,32.0,2.0,0.15384615384615385
