id,arrival,deadline,Utilization,Profit
0.0,1.0,4.0,6.0,3.6
1.0,1.0,4.0,6.0,3.6
2.0,1.0,6.0,4.0,0.6153846153846154
3.0,1.0,5.0,8.0,3.764705882352941
4.0,1.0,3.0,1.0,0.2
5.0,1.0,1.0,6.0,36.0
6.0,1.0,6.0,1.0,0.038461538461538464
7.0,1.0,6.0,7.0,1.8846153846153846
8.0,1.0,6.0,4.0,0.6153846153846154
9.0,1.0,4.0,3.0,0.9
10.0,1.0,5.0,4.0,0.9411764705882353
11.0,1.0,4.0,3.0,0.9
12.0,1.0,5.0,6.0,2.1176470588235294
13.0,1.0,6.0,6.0,1.3846153846153846
14.0,1.0,5.0,9.0,4.764705882352941
15.0,1.0,6.0,7.0,1.8846153846153846
16.0,1.0,5.0,6.0,2.1176470588235294
17.0,1.0,6.0,2.0,0.15384615384615385
18.0,1.0,5.0,3.0,0.5294117647058824
19.0,1.0,3.0,3.0,1.8
20.0,1.0,6.0,5.0,0.9615384615384616
21.0,1.0,3.0,4.0,3.2
22.0,1.0,4.0,8.0,6.4
23.0,1.0,5.0,9.0,4.764705882352941
24.0,1.0,4.0,6.0,3.6
25.0,1.0,6.0,7.0,1.8846153846153846
26.0,1.0,6.0,3.0,0.34615384615384615
27.0,1.0,6.0,6.0,1.3846153846153846
28.0,1.0,5.0,8.0,3.764705882352941
29.0,1.0,5.0,2.0,0.23529411764705882
30.0,1.0,6.0,5.0,0.9615384615384616
31.0,1.0,6.0,5.0,0.9615384615384616
32.0,1.0,2.0,4.0,8.0
33.0,1.0,6.0,7.0,1.8846153846153846
34.0,1.0,5.0,6.0,2.1176470588235294
35.0,1.0,3.0,4.0,3.2
36.0,1.0,5.0,2.0,0.23529411764705882
37.0,1.0,3.0,5.0,5.0
38.0,1.0,4.0,2.0,0.4
39.0,1.0,3.0,3.0,1.8
40.0,2.0,7.0,1.0,0.038461538461538464
41.0,2.0,7.0,5.0,0.9615384615384616
42.0,2.0,4.0,2.0,0.8
43.0,2.0,3.0,8.0,32.0
44.0,2.0,6.0,6.0,2.1176470588235294
45.0,2.0,7.0,3.0,0.34615384615384615
46.0,2.0,5.0,5.0,2.5
47.0,2.0,5.0,8.0,6.4
48.0,2.0,7.0,8.0,2.4615384615384617
49.0,2.0,4.0,3.0,1.8
50.0,2.0,7.0,4.0,0.6153846153846154
51.0,2.0,6.0,9.0,4.764705882352941
52.0,2.0,5.0,3.0,0.9
53.0,2.0,5.0,2.0,0.4
54.0,2.0,7.0,4.0,0.6153846153846154
55.0,2.0,6.0,1.0,0.058823529411764705
56.0,2.0,3.0,5.0,12.5
57.0,2.0,6.0,4.0,0.9411764705882353
58.0,2.0,6.0,3.0,0.5294117647058824
59.0,2.0,6.0,6.0,2.1176470588235294
