id,arrival,deadline,Utilization,Profit
3754.0,1.0,5.0,1.0,0.058823529411764705
3758.0,2.0,6.0,4.0,0.9411764705882353
3759.0,2.0,7.0,7.0,1.8846153846153846
3762.0,3.0,8.0,6.0,1.3846153846153846
3767.0,6.0,10.0,5.0,1.4705882352941178
3769.0,7.0,11.0,7.0,2.8823529411764706
3772.0,8.0,11.0,5.0,2.5
3776.0,10.0,11.0,1.0,0.5
3780.0,12.0,16.0,2.0,0.23529411764705882
3782.0,13.0,15.0,5.0,5.0
3787.0,15.0,19.0,6.0,2.1176470588235294
3790.0,16.0,18.0,7.0,9.8
3796.0,19.0,22.0,8.0,6.4
3798.0,20.0,25.0,1.0,0.038461538461538464
3799.0,20.0,23.0,1.0,0.1
3802.0,21.0,24.0,2.0,0.4
3803.0,21.0,26.0,5.0,0.9615384615384616
3806.0,23.0,25.0,6.0,7.2
3807.0,23.0,28.0,3.0,0.34615384615384615
3809.0,24.0,26.0,6.0,7.2
3810.0,24.0,26.0,1.0,0.2
3814.0,25.0,28.0,5.0,2.5
3815.0,26.0,28.0,5.0,5.0
3816.0,26.0,31.0,6.0,1.3846153846153846
3820.0,27.0,32.0,7.0,1.8846153846153846
3821.0,27.0,31.0,3.0,0.5294117647058824
3826.0,28.0,32.0,4.0,0.9411764705882353
3828.0,29.0,33.0,4.0,0.9411764705882353
3829.0,29.0,31.0,5.0,5.0
3830.0,29.0,33.0,3.0,0.5294117647058824
3840.0,32.0,37.0,7.0,1.8846153846153846
3841.0,32.0,36.0,4.0,0.9411764705882353
3843.0,33.0,36.0,8.0,6.4
3844.0,33.0,37.0,8.0,3.764705882352941
3848.0,34.0,36.0,9.0,16.2
3856.0,36.0,36.0,4.0,16.0
3859.0,37.0,39.0,5.0,5.0
3860.0,37.0,39.0,4.0,3.2
3864.0,38.0,41.0,4.0,1.6
3868.0,39.0,43.0,2.0,0.23529411764705882
3874.0,41.0,46.0,1.0,0.038461538461538464
3878.0,42.0,46.0,8.0,3.764705882352941
3887.0,44.0,47.0,3.0,0.9
3888.0,44.0,49.0,8.0,2.4615384615384617
3892.0,45.0,48.0,2.0,0.4
3893.0,45.0,47.0,4.0,3.2
3894.0,45.0,49.0,6.0,2.1176470588235294
3898.0,46.0,48.0,6.0,7.2
3899.0,46.0,47.0,5.0,12.5
3905.0,48.0,50.0,6.0,7.2
3908.0,49.0,51.0,2.0,0.8
3909.0,49.0,54.0,2.0,0.15384615384615385
3910.0,49.0,52.0,6.0,3.6
3915.0,50.0,54.0,1.0,0.058823529411764705
3916.0,50.0,54.0,5.0,1.4705882352941178
3923.0,52.0,56.0,3.0,0.5294117647058824
3925.0,53.0,54.0,3.0,4.5
3926.0,53.0,57.0,9.0,4.764705882352941
3931.0,55.0,57.0,4.0,3.2
3936.0,56.0,61.0,2.0,0.15384615384615385
3937.0,56.0,60.0,3.0,0.5294117647058824
3939.0,57.0,61.0,9.0,4.764705882352941
3940.0,57.0,62.0,6.0,1.3846153846153846
3948.0,59.0,64.0,2.0,0.15384615384615385
3953.0,60.0,63.0,9.0,8.1
3955.0,61.0,64.0,3.0,0.9
3960.0,62.0,65.0,3.0,0.9
3961.0,62.0,67.0,7.0,1.8846153846153846
3962.0,62.0,66.0,6.0,2.1176470588235294
3965.0,63.0,68.0,1.0,0.038461538461538464
3966.0,63.0,63.0,3.0,9.0
3970.0,64.0,68.0,2.0,0.23529411764705882
3971.0,64.0,69.0,9.0,3.1153846153846154
3976.0,66.0,70.0,4.0,0.9411764705882353
3977.0,66.0,71.0,6.0,1.3846153846153846
3983.0,67.0,71.0,4.0,0.9411764705882353
3984.0,67.0,71.0,4.0,0.9411764705882353
3988.0,68.0,70.0,4.0,3.2
3989.0,68.0,71.0,2.0,0.4
3990.0,68.0,71.0,4.0,1.6
3996.0,69.0,71.0,3.0,1.8
3997.0,69.0,74.0,4.0,0.6153846153846154
3998.0,69.0,72.0,2.0,0.4
4003.0,70.0,75.0,6.0,1.3846153846153846
4004.0,70.0,73.0,6.0,3.6
4005.0,70.0,74.0,3.0,0.5294117647058824
4008.0,71.0,76.0,5.0,0.9615384615384616
4012.0,72.0,74.0,1.0,0.2
4013.0,72.0,77.0,3.0,0.34615384615384615
4015.0,73.0,76.0,8.0,6.4
4016.0,73.0,74.0,3.0,4.5
4021.0,74.0,78.0,3.0,0.5294117647058824
4024.0,75.0,78.0,2.0,0.4
4027.0,76.0,80.0,3.0,0.5294117647058824
4029.0,77.0,79.0,7.0,9.8
4030.0,77.0,80.0,9.0,8.1
4035.0,78.0,81.0,2.0,0.4
4040.0,80.0,84.0,4.0,0.9411764705882353
4042.0,81.0,86.0,7.0,1.8846153846153846
4043.0,81.0,84.0,2.0,0.4
4047.0,83.0,85.0,3.0,1.8
4050.0,84.0,88.0,9.0,4.764705882352941
4052.0,85.0,88.0,6.0,3.6
4053.0,85.0,88.0,5.0,2.5
4054.0,85.0,88.0,5.0,2.5
4057.0,86.0,91.0,8.0,2.4615384615384617
4061.0,87.0,88.0,5.0,12.5
4062.0,87.0,89.0,2.0,0.8
4065.0,88.0,93.0,3.0,0.34615384615384615
4066.0,88.0,93.0,6.0,1.3846153846153846
4068.0,89.0,93.0,3.0,0.5294117647058824
4069.0,89.0,92.0,2.0,0.4
4071.0,90.0,94.0,1.0,0.058823529411764705
4073.0,91.0,95.0,8.0,3.764705882352941
4076.0,92.0,95.0,6.0,3.6
4077.0,92.0,94.0,1.0,0.2
4080.0,93.0,94.0,6.0,18.0
4081.0,93.0,95.0,2.0,0.8
4082.0,93.0,96.0,7.0,1.8846153846153846
4086.0,94.0,96.0,7.0,4.9
4087.0,94.0,96.0,7.0,9.8
4092.0,96.0,96.0,9.0,16.2
