id,arrival,deadline,Utilization,Profit
3754.0,1.0,5.0,8.0,3.764705882352941
3756.0,2.0,6.0,5.0,1.4705882352941178
3758.0,3.0,4.0,3.0,4.5
3759.0,3.0,5.0,6.0,7.2
3763.0,5.0,6.0,4.0,8.0
3766.0,6.0,6.0,2.0,4.0
3772.0,8.0,8.0,2.0,4.0
3776.0,10.0,11.0,1.0,0.5
3781.0,12.0,17.0,4.0,0.6153846153846154
3782.0,12.0,16.0,7.0,2.8823529411764706
3787.0,14.0,18.0,8.0,3.764705882352941
3788.0,14.0,17.0,6.0,3.6
3791.0,15.0,20.0,6.0,1.3846153846153846
3794.0,17.0,19.0,8.0,12.8
3795.0,17.0,19.0,7.0,9.8
3799.0,19.0,20.0,1.0,0.5
3803.0,20.0,24.0,5.0,1.4705882352941178
3804.0,21.0,23.0,6.0,7.2
3806.0,22.0,27.0,5.0,0.9615384615384616
3808.0,23.0,27.0,2.0,0.23529411764705882
3809.0,23.0,27.0,3.0,0.5294117647058824
3813.0,24.0,25.0,6.0,18.0
3815.0,25.0,27.0,5.0,5.0
3816.0,25.0,29.0,7.0,2.8823529411764706
3817.0,26.0,28.0,7.0,9.8
3820.0,27.0,28.0,2.0,2.0
3823.0,28.0,33.0,4.0,0.6153846153846154
3826.0,29.0,30.0,1.0,0.5
3827.0,29.0,31.0,7.0,9.8
3830.0,30.0,31.0,5.0,12.5
3833.0,31.0,36.0,9.0,3.1153846153846154
3835.0,32.0,34.0,7.0,9.8
3836.0,32.0,36.0,2.0,0.23529411764705882
3837.0,33.0,33.0,2.0,4.0
3838.0,33.0,37.0,6.0,2.1176470588235294
3839.0,33.0,37.0,3.0,0.5294117647058824
3843.0,34.0,36.0,6.0,7.2
3844.0,34.0,36.0,2.0,0.8
3847.0,35.0,38.0,6.0,3.6
3849.0,36.0,41.0,4.0,0.6153846153846154
3854.0,38.0,40.0,5.0,5.0
3858.0,39.0,39.0,7.0,49.0
3859.0,39.0,43.0,2.0,0.23529411764705882
3865.0,40.0,40.0,4.0,16.0
3869.0,41.0,45.0,1.0,0.058823529411764705
3870.0,41.0,45.0,6.0,2.1176470588235294
3873.0,42.0,45.0,9.0,8.1
3874.0,42.0,45.0,8.0,6.4
3877.0,43.0,46.0,3.0,0.9
3878.0,43.0,45.0,6.0,7.2
3879.0,43.0,43.0,8.0,64.0
3881.0,44.0,48.0,2.0,0.23529411764705882
3884.0,45.0,46.0,6.0,18.0
3887.0,46.0,49.0,6.0,3.6
3891.0,47.0,50.0,1.0,0.1
3896.0,49.0,53.0,5.0,1.4705882352941178
3904.0,51.0,52.0,5.0,12.5
3905.0,51.0,54.0,3.0,0.9
3907.0,52.0,55.0,6.0,3.6
3909.0,53.0,58.0,6.0,1.3846153846153846
3911.0,54.0,57.0,6.0,3.6
3912.0,54.0,57.0,9.0,8.1
3913.0,54.0,58.0,3.0,0.5294117647058824
3917.0,55.0,59.0,1.0,0.058823529411764705
3921.0,56.0,60.0,3.0,0.5294117647058824
3924.0,57.0,58.0,9.0,40.5
3925.0,57.0,59.0,2.0,0.8
3929.0,58.0,59.0,3.0,4.5
3931.0,59.0,64.0,3.0,0.34615384615384615
3932.0,59.0,62.0,4.0,1.6
3935.0,60.0,62.0,7.0,9.8
3939.0,61.0,66.0,7.0,1.8846153846153846
3944.0,62.0,66.0,1.0,0.058823529411764705
3945.0,62.0,64.0,4.0,3.2
3951.0,64.0,64.0,6.0,36.0
3955.0,65.0,67.0,7.0,9.8
3956.0,65.0,65.0,4.0,16.0
3961.0,66.0,68.0,9.0,16.2
3967.0,67.0,70.0,5.0,2.5
3968.0,67.0,68.0,5.0,12.5
3969.0,67.0,69.0,9.0,16.2
3977.0,69.0,69.0,6.0,36.0
3978.0,69.0,69.0,8.0,64.0
3979.0,69.0,70.0,6.0,18.0
3984.0,70.0,71.0,4.0,8.0
3985.0,70.0,71.0,6.0,18.0
3992.0,73.0,77.0,6.0,2.1176470588235294
3993.0,73.0,73.0,8.0,64.0
4000.0,74.0,76.0,7.0,9.8
4006.0,75.0,77.0,6.0,7.2
4013.0,77.0,80.0,1.0,0.1
4016.0,78.0,81.0,3.0,0.9
4018.0,79.0,81.0,2.0,0.8
4023.0,80.0,84.0,7.0,2.8823529411764706
4024.0,81.0,85.0,8.0,3.764705882352941
4029.0,82.0,86.0,5.0,1.4705882352941178
4030.0,82.0,83.0,7.0,24.5
4033.0,83.0,84.0,3.0,4.5
4037.0,84.0,85.0,2.0,2.0
4039.0,85.0,89.0,7.0,2.8823529411764706
4044.0,86.0,90.0,6.0,2.1176470588235294
4045.0,86.0,91.0,3.0,0.34615384615384615
4047.0,87.0,90.0,9.0,8.1
4052.0,90.0,91.0,8.0,32.0
4056.0,91.0,94.0,6.0,3.6
4061.0,93.0,94.0,6.0,18.0
4065.0,94.0,94.0,8.0,64.0
4067.0,95.0,96.0,9.0,8.1
