id,arrival,deadline,Utilization,Profit
3759.0,2.0,6.0,5.0,1.4705882352941178
3760.0,3.0,5.0,4.0,3.2
3763.0,4.0,6.0,2.0,0.8
3766.0,5.0,9.0,2.0,0.23529411764705882
3773.0,8.0,12.0,4.0,0.9411764705882353
3774.0,9.0,13.0,4.0,0.9411764705882353
3777.0,10.0,14.0,1.0,0.058823529411764705
3778.0,10.0,13.0,1.0,0.1
3779.0,11.0,16.0,5.0,0.9615384615384616
3780.0,11.0,14.0,1.0,0.1
3783.0,13.0,14.0,5.0,12.5
3784.0,13.0,17.0,7.0,2.8823529411764706
3786.0,15.0,18.0,4.0,1.6
3787.0,16.0,21.0,2.0,0.15384615384615385
3790.0,17.0,21.0,5.0,1.4705882352941178
3793.0,18.0,23.0,1.0,0.038461538461538464
3795.0,19.0,24.0,6.0,1.3846153846153846
3800.0,21.0,26.0,6.0,1.3846153846153846
3802.0,22.0,25.0,7.0,4.9
3805.0,23.0,28.0,5.0,0.9615384615384616
3806.0,23.0,28.0,1.0,0.038461538461538464
3809.0,24.0,29.0,8.0,2.4615384615384617
3812.0,25.0,30.0,2.0,0.15384615384615385
3814.0,26.0,30.0,3.0,0.5294117647058824
3815.0,26.0,28.0,4.0,3.2
3823.0,29.0,32.0,5.0,2.5
3824.0,29.0,33.0,1.0,0.058823529411764705
3828.0,30.0,35.0,7.0,1.8846153846153846
3832.0,31.0,36.0,4.0,0.6153846153846154
3835.0,32.0,35.0,6.0,3.6
3838.0,33.0,38.0,4.0,0.6153846153846154
3841.0,34.0,36.0,3.0,1.8
3845.0,35.0,39.0,5.0,1.4705882352941178
3846.0,35.0,40.0,2.0,0.15384615384615385
3850.0,36.0,38.0,3.0,1.8
3851.0,36.0,38.0,4.0,3.2
3854.0,37.0,42.0,7.0,1.8846153846153846
3857.0,38.0,43.0,5.0,0.9615384615384616
3865.0,40.0,43.0,2.0,0.4
3866.0,40.0,43.0,1.0,0.1
3867.0,40.0,40.0,4.0,16.0
3872.0,41.0,45.0,6.0,2.1176470588235294
3876.0,42.0,44.0,1.0,0.2
3877.0,42.0,46.0,1.0,0.058823529411764705
3884.0,45.0,48.0,1.0,0.1
3890.0,47.0,52.0,6.0,1.3846153846153846
3896.0,49.0,54.0,1.0,0.038461538461538464
3897.0,49.0,53.0,3.0,0.5294117647058824
3905.0,52.0,53.0,1.0,0.5
3906.0,52.0,55.0,9.0,8.1
3908.0,53.0,58.0,1.0,0.038461538461538464
3912.0,54.0,58.0,8.0,3.764705882352941
3916.0,55.0,58.0,2.0,0.4
3917.0,55.0,60.0,3.0,0.34615384615384615
3921.0,56.0,58.0,2.0,0.8
3923.0,57.0,60.0,6.0,3.6
3928.0,59.0,61.0,4.0,3.2
3934.0,60.0,65.0,3.0,0.34615384615384615
3937.0,61.0,64.0,6.0,3.6
3938.0,61.0,66.0,1.0,0.038461538461538464
3942.0,62.0,63.0,1.0,0.5
3944.0,63.0,68.0,1.0,0.038461538461538464
3945.0,63.0,66.0,1.0,0.1
3949.0,64.0,68.0,2.0,0.23529411764705882
3950.0,64.0,69.0,4.0,0.6153846153846154
3953.0,65.0,69.0,1.0,0.058823529411764705
3954.0,65.0,69.0,2.0,0.23529411764705882
3955.0,65.0,67.0,1.0,0.2
3956.0,65.0,66.0,4.0,8.0
3962.0,66.0,68.0,3.0,1.8
3964.0,67.0,71.0,3.0,0.5294117647058824
3967.0,69.0,72.0,1.0,0.1
3973.0,70.0,74.0,2.0,0.23529411764705882
3978.0,71.0,75.0,2.0,0.23529411764705882
3981.0,72.0,75.0,3.0,0.9
3982.0,72.0,75.0,1.0,0.1
3985.0,73.0,78.0,6.0,1.3846153846153846
3991.0,74.0,79.0,2.0,0.15384615384615385
3992.0,74.0,79.0,2.0,0.15384615384615385
3995.0,75.0,80.0,2.0,0.15384615384615385
3996.0,75.0,80.0,1.0,0.038461538461538464
3997.0,75.0,79.0,5.0,1.4705882352941178
3999.0,76.0,80.0,3.0,0.5294117647058824
4001.0,77.0,81.0,1.0,0.058823529411764705
4007.0,78.0,83.0,2.0,0.15384615384615385
4009.0,79.0,82.0,2.0,0.4
4010.0,79.0,84.0,4.0,0.6153846153846154
4013.0,80.0,85.0,3.0,0.34615384615384615
4014.0,80.0,83.0,2.0,0.4
4017.0,81.0,86.0,4.0,0.6153846153846154
4019.0,82.0,86.0,6.0,2.1176470588235294
4023.0,83.0,87.0,3.0,0.5294117647058824
4024.0,83.0,88.0,3.0,0.34615384615384615
4027.0,84.0,87.0,3.0,0.9
4028.0,84.0,88.0,5.0,1.4705882352941178
4032.0,86.0,89.0,1.0,0.1
4033.0,86.0,90.0,3.0,0.5294117647058824
4035.0,87.0,90.0,1.0,0.1
4036.0,87.0,90.0,6.0,3.6
4041.0,89.0,92.0,4.0,1.6
4042.0,89.0,94.0,6.0,1.3846153846153846
4045.0,90.0,92.0,4.0,3.2
4047.0,91.0,92.0,3.0,4.5
4048.0,92.0,96.0,1.0,0.038461538461538464
4054.0,94.0,96.0,1.0,0.1
4058.0,95.0,96.0,1.0,0.1
4059.0,95.0,96.0,3.0,0.34615384615384615
4062.0,96.0,96.0,2.0,0.23529411764705882
