id,arrival,deadline,Utilization,Profit
3757.0,1.0,6.0,5.0,0.9615384615384616
3758.0,1.0,6.0,1.0,0.038461538461538464
3761.0,3.0,5.0,9.0,16.2
3762.0,3.0,8.0,6.0,1.3846153846153846
3764.0,4.0,9.0,3.0,0.34615384615384615
3765.0,4.0,8.0,1.0,0.058823529411764705
3767.0,5.0,10.0,1.0,0.038461538461538464
3768.0,5.0,9.0,3.0,0.5294117647058824
3769.0,5.0,9.0,1.0,0.058823529411764705
3770.0,6.0,10.0,1.0,0.058823529411764705
3771.0,7.0,11.0,1.0,0.058823529411764705
3772.0,7.0,12.0,2.0,0.15384615384615385
3775.0,9.0,12.0,7.0,4.9
3776.0,9.0,13.0,1.0,0.058823529411764705
3781.0,11.0,15.0,3.0,0.5294117647058824
3782.0,12.0,16.0,3.0,0.5294117647058824
3785.0,14.0,18.0,2.0,0.23529411764705882
3788.0,16.0,21.0,4.0,0.6153846153846154
3789.0,16.0,20.0,4.0,0.9411764705882353
3791.0,17.0,21.0,4.0,0.9411764705882353
3792.0,17.0,22.0,2.0,0.15384615384615385
3794.0,18.0,21.0,1.0,0.1
3796.0,19.0,23.0,2.0,0.23529411764705882
3797.0,19.0,24.0,3.0,0.34615384615384615
3798.0,20.0,24.0,2.0,0.23529411764705882
3799.0,20.0,22.0,5.0,5.0
3801.0,21.0,26.0,4.0,0.6153846153846154
3803.0,22.0,27.0,4.0,0.6153846153846154
3804.0,22.0,26.0,3.0,0.5294117647058824
3807.0,23.0,27.0,3.0,0.5294117647058824
3808.0,23.0,28.0,7.0,1.8846153846153846
3810.0,24.0,29.0,4.0,0.6153846153846154
3811.0,24.0,29.0,1.0,0.038461538461538464
3813.0,25.0,29.0,2.0,0.23529411764705882
3816.0,26.0,29.0,3.0,0.9
3817.0,26.0,31.0,1.0,0.038461538461538464
3818.0,26.0,31.0,8.0,2.4615384615384617
3819.0,27.0,30.0,3.0,0.9
3820.0,27.0,32.0,2.0,0.15384615384615385
3821.0,27.0,32.0,6.0,1.3846153846153846
3822.0,28.0,32.0,2.0,0.23529411764705882
3825.0,29.0,31.0,2.0,0.8
3826.0,29.0,32.0,2.0,0.4
3827.0,29.0,32.0,1.0,0.1
3829.0,30.0,32.0,2.0,0.8
3830.0,30.0,34.0,4.0,0.9411764705882353
3831.0,30.0,35.0,3.0,0.34615384615384615
3833.0,31.0,34.0,6.0,3.6
3834.0,31.0,36.0,2.0,0.15384615384615385
3836.0,32.0,37.0,1.0,0.038461538461538464
3837.0,32.0,35.0,2.0,0.4
3839.0,33.0,38.0,3.0,0.34615384615384615
3840.0,33.0,38.0,7.0,1.8846153846153846
3842.0,34.0,37.0,4.0,1.6
3843.0,34.0,35.0,2.0,2.0
3844.0,34.0,39.0,3.0,0.34615384615384615
3847.0,35.0,40.0,2.0,0.15384615384615385
3848.0,35.0,39.0,4.0,0.9411764705882353
3849.0,35.0,40.0,5.0,0.9615384615384616
3852.0,36.0,38.0,2.0,0.8
3853.0,36.0,40.0,4.0,0.9411764705882353
3855.0,37.0,42.0,3.0,0.34615384615384615
3856.0,37.0,41.0,2.0,0.23529411764705882
3858.0,38.0,40.0,1.0,0.2
3859.0,38.0,43.0,3.0,0.34615384615384615
3860.0,38.0,42.0,8.0,3.764705882352941
3861.0,39.0,41.0,2.0,0.8
3862.0,39.0,44.0,6.0,1.3846153846153846
3863.0,39.0,44.0,3.0,0.34615384615384615
3864.0,39.0,42.0,4.0,1.6
3868.0,40.0,45.0,2.0,0.15384615384615385
3869.0,40.0,44.0,2.0,0.23529411764705882
3870.0,40.0,42.0,6.0,7.2
3871.0,40.0,43.0,2.0,0.4
3873.0,41.0,46.0,2.0,0.15384615384615385
3874.0,41.0,42.0,3.0,4.5
3875.0,41.0,46.0,5.0,0.9615384615384616
3878.0,42.0,42.0,3.0,9.0
3879.0,42.0,42.0,3.0,9.0
3880.0,42.0,44.0,2.0,0.8
3881.0,43.0,48.0,3.0,0.34615384615384615
3882.0,43.0,48.0,7.0,1.8846153846153846
3883.0,43.0,47.0,1.0,0.058823529411764705
3885.0,45.0,50.0,1.0,0.038461538461538464
3886.0,45.0,49.0,1.0,0.058823529411764705
3887.0,46.0,50.0,1.0,0.058823529411764705
3888.0,46.0,50.0,7.0,2.8823529411764706
3889.0,46.0,51.0,7.0,1.8846153846153846
3891.0,47.0,49.0,1.0,0.2
3892.0,47.0,51.0,3.0,0.5294117647058824
3893.0,47.0,52.0,3.0,0.34615384615384615
3894.0,48.0,52.0,3.0,0.5294117647058824
3895.0,48.0,53.0,6.0,1.3846153846153846
3898.0,49.0,54.0,3.0,0.34615384615384615
3899.0,49.0,54.0,1.0,0.038461538461538464
3900.0,49.0,54.0,5.0,0.9615384615384616
3901.0,49.0,54.0,1.0,0.038461538461538464
3902.0,50.0,54.0,2.0,0.23529411764705882
3903.0,51.0,56.0,2.0,0.15384615384615385
3904.0,51.0,56.0,4.0,0.6153846153846154
3907.0,52.0,55.0,3.0,0.9
3909.0,53.0,58.0,4.0,0.6153846153846154
3910.0,53.0,58.0,1.0,0.038461538461538464
3911.0,53.0,58.0,5.0,0.9615384615384616
3913.0,54.0,57.0,3.0,0.9
3914.0,54.0,58.0,4.0,0.9411764705882353
3915.0,54.0,59.0,4.0,0.6153846153846154
3918.0,55.0,58.0,3.0,0.9
3919.0,55.0,59.0,2.0,0.23529411764705882
3920.0,55.0,59.0,1.0,0.058823529411764705
3922.0,56.0,61.0,5.0,0.9615384615384616
3924.0,57.0,62.0,4.0,0.6153846153846154
3925.0,57.0,61.0,2.0,0.23529411764705882
3926.0,57.0,61.0,1.0,0.058823529411764705
3927.0,58.0,61.0,2.0,0.4
3929.0,59.0,63.0,4.0,0.9411764705882353
3930.0,59.0,63.0,5.0,1.4705882352941178
3931.0,59.0,63.0,4.0,0.9411764705882353
3932.0,59.0,64.0,7.0,1.8846153846153846
3933.0,59.0,63.0,2.0,0.23529411764705882
3935.0,60.0,63.0,1.0,0.1
3936.0,60.0,65.0,2.0,0.15384615384615385
3939.0,61.0,64.0,4.0,1.6
3940.0,61.0,63.0,3.0,1.8
3941.0,61.0,64.0,1.0,0.1
3943.0,62.0,65.0,1.0,0.1
3946.0,63.0,67.0,1.0,0.058823529411764705
3947.0,63.0,68.0,2.0,0.15384615384615385
3948.0,63.0,65.0,2.0,0.8
3951.0,64.0,68.0,3.0,0.5294117647058824
3952.0,64.0,69.0,4.0,0.6153846153846154
3957.0,65.0,68.0,5.0,2.5
3958.0,65.0,69.0,1.0,0.058823529411764705
3959.0,65.0,69.0,3.0,0.5294117647058824
3960.0,65.0,68.0,2.0,0.4
3961.0,65.0,68.0,4.0,1.6
3963.0,66.0,70.0,1.0,0.058823529411764705
3965.0,67.0,72.0,2.0,0.15384615384615385
3966.0,68.0,73.0,3.0,0.34615384615384615
3968.0,69.0,74.0,3.0,0.34615384615384615
3969.0,69.0,72.0,6.0,3.6
3970.0,69.0,74.0,4.0,0.6153846153846154
3971.0,69.0,74.0,5.0,0.9615384615384616
3972.0,69.0,74.0,2.0,0.15384615384615385
3974.0,70.0,75.0,3.0,0.34615384615384615
3975.0,70.0,73.0,1.0,0.1
3976.0,70.0,75.0,4.0,0.6153846153846154
3977.0,70.0,75.0,7.0,1.8846153846153846
3979.0,71.0,76.0,6.0,1.3846153846153846
3980.0,71.0,75.0,4.0,0.9411764705882353
3983.0,72.0,75.0,2.0,0.4
3984.0,72.0,77.0,1.0,0.038461538461538464
3986.0,73.0,78.0,1.0,0.038461538461538464
3987.0,73.0,76.0,2.0,0.4
3988.0,73.0,78.0,1.0,0.038461538461538464
3989.0,73.0,78.0,2.0,0.15384615384615385
3990.0,73.0,76.0,4.0,1.6
3993.0,74.0,77.0,3.0,0.9
3994.0,74.0,77.0,6.0,3.6
3998.0,75.0,80.0,1.0,0.038461538461538464
4000.0,76.0,81.0,1.0,0.038461538461538464
4002.0,77.0,80.0,3.0,0.9
4003.0,77.0,82.0,7.0,1.8846153846153846
4004.0,77.0,80.0,3.0,0.9
4005.0,77.0,82.0,3.0,0.34615384615384615
4006.0,77.0,81.0,3.0,0.5294117647058824
4008.0,78.0,82.0,3.0,0.5294117647058824
4011.0,79.0,79.0,3.0,9.0
4012.0,79.0,83.0,1.0,0.058823529411764705
4015.0,80.0,85.0,3.0,0.34615384615384615
4016.0,80.0,84.0,9.0,4.764705882352941
4018.0,81.0,86.0,5.0,0.9615384615384616
4020.0,82.0,87.0,2.0,0.15384615384615385
4021.0,82.0,87.0,1.0,0.038461538461538464
4022.0,82.0,86.0,1.0,0.058823529411764705
4025.0,83.0,87.0,6.0,2.1176470588235294
4026.0,83.0,86.0,3.0,0.9
4029.0,84.0,89.0,4.0,0.6153846153846154
4030.0,85.0,88.0,6.0,3.6
4031.0,85.0,90.0,7.0,1.8846153846153846
4034.0,86.0,89.0,3.0,0.9
4037.0,87.0,89.0,3.0,1.8
