id,arrival,deadline,Utilization,Profit
0.0,1.0,6.0,2.0,0.15384615384615385
1.0,1.0,6.0,4.0,0.6153846153846154
2.0,1.0,2.0,3.0,4.5
3.0,1.0,5.0,3.0,0.5294117647058824
4.0,1.0,5.0,7.0,2.8823529411764706
5.0,1.0,5.0,3.0,0.5294117647058824
6.0,1.0,6.0,2.0,0.15384615384615385
7.0,1.0,6.0,3.0,0.34615384615384615
8.0,1.0,6.0,1.0,0.038461538461538464
9.0,1.0,6.0,4.0,0.6153846153846154
10.0,1.0,3.0,3.0,1.8
11.0,1.0,4.0,3.0,0.9
12.0,1.0,6.0,1.0,0.038461538461538464
13.0,1.0,3.0,2.0,0.8
14.0,1.0,6.0,1.0,0.038461538461538464
15.0,1.0,4.0,6.0,3.6
16.0,1.0,6.0,4.0,0.6153846153846154
17.0,1.0,2.0,2.0,2.0
18.0,1.0,5.0,5.0,1.4705882352941178
19.0,1.0,6.0,3.0,0.34615384615384615
20.0,1.0,4.0,2.0,0.4
21.0,1.0,6.0,4.0,0.6153846153846154
22.0,1.0,3.0,5.0,5.0
23.0,1.0,6.0,2.0,0.15384615384615385
24.0,1.0,6.0,3.0,0.34615384615384615
25.0,1.0,2.0,3.0,4.5
26.0,1.0,5.0,6.0,2.1176470588235294
27.0,1.0,6.0,1.0,0.038461538461538464
28.0,1.0,4.0,2.0,0.4
29.0,1.0,5.0,2.0,0.23529411764705882
30.0,1.0,3.0,3.0,1.8
31.0,1.0,5.0,2.0,0.23529411764705882
32.0,1.0,4.0,3.0,0.9
33.0,1.0,6.0,3.0,0.34615384615384615
34.0,1.0,5.0,4.0,0.9411764705882353
35.0,1.0,6.0,1.0,0.038461538461538464
36.0,1.0,4.0,1.0,0.1
37.0,1.0,5.0,1.0,0.058823529411764705
38.0,1.0,6.0,2.0,0.15384615384615385
39.0,1.0,6.0,3.0,0.34615384615384615
40.0,2.0,6.0,4.0,0.9411764705882353
41.0,2.0,6.0,2.0,0.23529411764705882
42.0,2.0,5.0,1.0,0.1
43.0,2.0,5.0,1.0,0.1
44.0,2.0,6.0,3.0,0.5294117647058824
45.0,2.0,5.0,2.0,0.4
46.0,2.0,7.0,3.0,0.34615384615384615
47.0,2.0,6.0,1.0,0.058823529411764705
48.0,2.0,5.0,8.0,6.4
49.0,2.0,6.0,6.0,2.1176470588235294
50.0,2.0,5.0,3.0,0.9
51.0,2.0,7.0,1.0,0.038461538461538464
52.0,2.0,7.0,4.0,0.6153846153846154
53.0,2.0,6.0,3.0,0.5294117647058824
54.0,2.0,6.0,6.0,2.1176470588235294
55.0,2.0,6.0,4.0,0.9411764705882353
56.0,2.0,4.0,2.0,0.8
57.0,2.0,6.0,4.0,0.9411764705882353
58.0,2.0,7.0,4.0,0.6153846153846154
59.0,2.0,7.0,1.0,0.038461538461538464
60.0,2.0,5.0,6.0,3.6
61.0,2.0,6.0,1.0,0.058823529411764705
62.0,2.0,6.0,1.0,0.058823529411764705
63.0,2.0,7.0,1.0,0.038461538461538464
64.0,2.0,7.0,3.0,0.34615384615384615
65.0,2.0,5.0,5.0,2.5
66.0,2.0,6.0,2.0,0.23529411764705882
67.0,2.0,6.0,3.0,0.5294117647058824
68.0,2.0,7.0,3.0,0.34615384615384615
69.0,2.0,3.0,1.0,0.5
70.0,2.0,6.0,6.0,2.1176470588235294
71.0,2.0,4.0,2.0,0.8
72.0,2.0,6.0,2.0,0.23529411764705882
73.0,2.0,6.0,1.0,0.058823529411764705
74.0,2.0,7.0,1.0,0.038461538461538464
75.0,2.0,7.0,1.0,0.038461538461538464
76.0,2.0,6.0,1.0,0.058823529411764705
77.0,2.0,7.0,2.0,0.15384615384615385
78.0,2.0,5.0,3.0,0.9
79.0,2.0,7.0,3.0,0.34615384615384615
80.0,2.0,5.0,3.0,0.9
81.0,2.0,7.0,5.0,0.9615384615384616
82.0,3.0,7.0,1.0,0.058823529411764705
83.0,3.0,8.0,4.0,0.6153846153846154
84.0,3.0,5.0,2.0,0.8
85.0,3.0,5.0,2.0,0.8
86.0,3.0,8.0,3.0,0.34615384615384615
87.0,3.0,7.0,4.0,0.9411764705882353
88.0,3.0,6.0,2.0,0.4
89.0,3.0,8.0,5.0,0.9615384615384616
90.0,3.0,8.0,2.0,0.15384615384615385
91.0,3.0,8.0,3.0,0.34615384615384615
92.0,3.0,7.0,2.0,0.23529411764705882
93.0,3.0,7.0,4.0,0.9411764705882353
94.0,3.0,7.0,3.0,0.5294117647058824
95.0,3.0,6.0,7.0,4.9
96.0,3.0,7.0,1.0,0.058823529411764705
97.0,3.0,8.0,5.0,0.9615384615384616
98.0,3.0,8.0,1.0,0.038461538461538464
99.0,3.0,7.0,3.0,0.5294117647058824
100.0,3.0,8.0,5.0,0.9615384615384616
101.0,3.0,7.0,8.0,3.764705882352941
102.0,3.0,7.0,1.0,0.058823529411764705
103.0,3.0,6.0,3.0,0.9
104.0,3.0,8.0,7.0,1.8846153846153846
105.0,3.0,8.0,2.0,0.15384615384615385
106.0,3.0,7.0,5.0,1.4705882352941178
107.0,3.0,8.0,2.0,0.15384615384615385
108.0,3.0,5.0,5.0,5.0
109.0,3.0,8.0,2.0,0.15384615384615385
