id,arrival,deadline,Utilization,Profit
3751.0,1.0,4.0,1.0,0.1
3752.0,1.0,3.0,3.0,1.8
3753.0,2.0,4.0,2.0,0.8
3754.0,2.0,6.0,4.0,0.9411764705882353
3755.0,2.0,4.0,8.0,12.8
3756.0,3.0,5.0,6.0,7.2
3757.0,3.0,5.0,5.0,5.0
3760.0,6.0,8.0,9.0,16.2
3764.0,8.0,12.0,3.0,0.5294117647058824
3766.0,9.0,13.0,9.0,4.764705882352941
3767.0,9.0,14.0,5.0,0.9615384615384616
3769.0,10.0,13.0,7.0,4.9
3771.0,11.0,16.0,5.0,0.9615384615384616
3774.0,12.0,15.0,9.0,8.1
3775.0,12.0,17.0,6.0,1.3846153846153846
3777.0,13.0,16.0,2.0,0.4
3778.0,13.0,15.0,5.0,5.0
3779.0,13.0,14.0,1.0,0.5
3781.0,14.0,19.0,5.0,0.9615384615384616
3782.0,14.0,16.0,1.0,0.2
3783.0,14.0,19.0,4.0,0.6153846153846154
3787.0,16.0,18.0,4.0,3.2
3788.0,16.0,21.0,4.0,0.6153846153846154
3789.0,16.0,16.0,3.0,9.0
3791.0,17.0,21.0,8.0,3.764705882352941
3792.0,18.0,22.0,2.0,0.23529411764705882
3794.0,19.0,22.0,4.0,1.6
3796.0,20.0,23.0,1.0,0.1
3797.0,20.0,22.0,5.0,5.0
3799.0,21.0,24.0,2.0,0.4
3800.0,21.0,25.0,4.0,0.9411764705882353
3803.0,22.0,25.0,7.0,4.9
3805.0,23.0,24.0,8.0,32.0
3807.0,24.0,27.0,5.0,2.5
3808.0,24.0,28.0,6.0,2.1176470588235294
3809.0,25.0,28.0,3.0,0.9
3810.0,25.0,28.0,8.0,6.4
3811.0,25.0,30.0,3.0,0.34615384615384615
3812.0,26.0,30.0,5.0,1.4705882352941178
3813.0,26.0,29.0,6.0,3.6
3814.0,26.0,31.0,2.0,0.15384615384615385
3815.0,26.0,28.0,1.0,0.2
3816.0,27.0,30.0,8.0,6.4
3819.0,28.0,32.0,4.0,0.9411764705882353
3820.0,28.0,30.0,2.0,0.8
3821.0,28.0,31.0,8.0,6.4
3824.0,29.0,32.0,2.0,0.4
3825.0,29.0,32.0,9.0,8.1
3826.0,29.0,29.0,7.0,49.0
3827.0,29.0,34.0,5.0,0.9615384615384616
3828.0,29.0,33.0,7.0,2.8823529411764706
3830.0,30.0,35.0,6.0,1.3846153846153846
3831.0,30.0,34.0,6.0,2.1176470588235294
3832.0,30.0,34.0,5.0,1.4705882352941178
3833.0,30.0,32.0,6.0,7.2
3835.0,31.0,33.0,6.0,7.2
3836.0,32.0,35.0,9.0,8.1
3838.0,33.0,35.0,5.0,5.0
3839.0,33.0,37.0,1.0,0.058823529411764705
3842.0,34.0,36.0,5.0,5.0
3844.0,35.0,37.0,7.0,9.8
3845.0,35.0,40.0,6.0,1.3846153846153846
3846.0,35.0,36.0,2.0,2.0
3847.0,36.0,41.0,5.0,0.9615384615384616
3848.0,36.0,38.0,5.0,5.0
3849.0,36.0,36.0,8.0,64.0
3852.0,37.0,39.0,3.0,1.8
3853.0,37.0,42.0,3.0,0.34615384615384615
3857.0,38.0,42.0,5.0,1.4705882352941178
3858.0,38.0,40.0,6.0,7.2
3861.0,39.0,43.0,2.0,0.23529411764705882
3862.0,39.0,41.0,5.0,5.0
3863.0,39.0,42.0,7.0,4.9
3864.0,40.0,43.0,4.0,1.6
3868.0,41.0,45.0,3.0,0.5294117647058824
3869.0,41.0,44.0,8.0,6.4
3872.0,42.0,47.0,8.0,2.4615384615384617
3873.0,42.0,46.0,7.0,2.8823529411764706
3874.0,42.0,44.0,5.0,5.0
3875.0,43.0,47.0,4.0,0.9411764705882353
3876.0,43.0,47.0,7.0,2.8823529411764706
3877.0,43.0,44.0,9.0,40.5
3878.0,43.0,45.0,2.0,0.8
3879.0,43.0,48.0,5.0,0.9615384615384616
3880.0,44.0,48.0,3.0,0.5294117647058824
3881.0,44.0,47.0,6.0,3.6
3882.0,44.0,45.0,7.0,24.5
3883.0,44.0,48.0,3.0,0.5294117647058824
3886.0,45.0,50.0,9.0,3.1153846153846154
3887.0,45.0,47.0,2.0,0.8
3888.0,45.0,48.0,6.0,3.6
3889.0,45.0,48.0,4.0,1.6
3890.0,45.0,47.0,5.0,5.0
3893.0,46.0,48.0,6.0,7.2
3894.0,46.0,51.0,3.0,0.34615384615384615
3897.0,47.0,49.0,3.0,1.8
3898.0,47.0,49.0,7.0,9.8
3900.0,48.0,52.0,7.0,2.8823529411764706
3901.0,48.0,50.0,9.0,16.2
3902.0,48.0,53.0,4.0,0.6153846153846154
3905.0,49.0,53.0,2.0,0.23529411764705882
3907.0,50.0,54.0,6.0,2.1176470588235294
3908.0,50.0,53.0,6.0,3.6
3909.0,50.0,53.0,1.0,0.1
3912.0,51.0,55.0,2.0,0.23529411764705882
3913.0,51.0,51.0,6.0,36.0
3914.0,51.0,53.0,8.0,12.8
3916.0,52.0,56.0,3.0,0.5294117647058824
3917.0,52.0,55.0,5.0,2.5
3919.0,53.0,56.0,6.0,3.6
3920.0,53.0,57.0,1.0,0.058823529411764705
3921.0,53.0,57.0,3.0,0.5294117647058824
3922.0,54.0,57.0,3.0,0.9
3923.0,54.0,59.0,5.0,0.9615384615384616
3926.0,55.0,56.0,4.0,8.0
3927.0,55.0,60.0,4.0,0.6153846153846154
3929.0,56.0,60.0,5.0,1.4705882352941178
3930.0,56.0,61.0,4.0,0.6153846153846154
3932.0,57.0,61.0,3.0,0.5294117647058824
3933.0,57.0,60.0,6.0,3.6
3934.0,57.0,61.0,5.0,1.4705882352941178
3936.0,58.0,60.0,3.0,1.8
3937.0,58.0,58.0,8.0,64.0
3938.0,58.0,60.0,5.0,5.0
3939.0,58.0,62.0,8.0,3.764705882352941
3941.0,59.0,60.0,6.0,18.0
3942.0,59.0,64.0,8.0,2.4615384615384617
3943.0,59.0,63.0,6.0,2.1176470588235294
3944.0,59.0,61.0,9.0,16.2
3945.0,59.0,64.0,5.0,0.9615384615384616
3946.0,60.0,64.0,6.0,2.1176470588235294
3947.0,60.0,63.0,5.0,2.5
3948.0,60.0,65.0,5.0,0.9615384615384616
3953.0,61.0,63.0,4.0,3.2
3954.0,61.0,65.0,6.0,2.1176470588235294
3957.0,62.0,67.0,8.0,2.4615384615384617
3958.0,62.0,65.0,8.0,6.4
3959.0,62.0,66.0,2.0,0.23529411764705882
3962.0,63.0,66.0,7.0,4.9
3963.0,63.0,65.0,5.0,5.0
3964.0,63.0,67.0,8.0,3.764705882352941
3967.0,64.0,67.0,7.0,4.9
3968.0,64.0,68.0,6.0,2.1176470588235294
3972.0,65.0,69.0,6.0,2.1176470588235294
3973.0,65.0,68.0,9.0,8.1
