id,arrival,deadline,Utilization,Profit
0.0,1.0,3.0,7.0,9.8
1.0,1.0,3.0,6.0,7.2
2.0,1.0,4.0,1.0,0.1
3.0,1.0,4.0,9.0,8.1
4.0,1.0,5.0,5.0,1.4705882352941178
5.0,1.0,5.0,7.0,2.8823529411764706
6.0,1.0,5.0,4.0,0.9411764705882353
7.0,1.0,5.0,5.0,1.4705882352941178
8.0,1.0,5.0,5.0,1.4705882352941178
9.0,1.0,5.0,4.0,0.9411764705882353
10.0,1.0,5.0,6.0,2.1176470588235294
11.0,1.0,5.0,6.0,2.1176470588235294
12.0,1.0,4.0,2.0,0.4
13.0,1.0,4.0,7.0,4.9
14.0,1.0,3.0,6.0,7.2
15.0,1.0,3.0,5.0,5.0
16.0,1.0,4.0,5.0,2.5
17.0,1.0,6.0,2.0,0.15384615384615385
18.0,1.0,6.0,7.0,1.8846153846153846
19.0,1.0,3.0,2.0,0.8
20.0,1.0,6.0,7.0,1.8846153846153846
21.0,1.0,6.0,8.0,2.4615384615384617
22.0,1.0,1.0,4.0,16.0
23.0,1.0,5.0,7.0,2.8823529411764706
24.0,1.0,4.0,4.0,1.6
25.0,1.0,5.0,8.0,3.764705882352941
26.0,1.0,2.0,8.0,32.0
27.0,1.0,5.0,5.0,1.4705882352941178
28.0,1.0,6.0,7.0,1.8846153846153846
29.0,1.0,6.0,2.0,0.15384615384615385
30.0,1.0,2.0,8.0,32.0
31.0,1.0,3.0,3.0,1.8
32.0,1.0,3.0,4.0,3.2
33.0,1.0,4.0,3.0,0.9
34.0,1.0,1.0,3.0,9.0
35.0,1.0,6.0,5.0,0.9615384615384616
36.0,1.0,4.0,7.0,4.9
37.0,1.0,5.0,5.0,1.4705882352941178
38.0,1.0,3.0,7.0,9.8
39.0,1.0,3.0,4.0,3.2
40.0,2.0,3.0,5.0,12.5
41.0,2.0,6.0,4.0,0.9411764705882353
42.0,2.0,7.0,7.0,1.8846153846153846
43.0,2.0,6.0,8.0,3.764705882352941
44.0,2.0,6.0,5.0,1.4705882352941178
45.0,2.0,4.0,3.0,1.8
46.0,2.0,5.0,5.0,2.5
47.0,2.0,3.0,4.0,8.0
48.0,2.0,3.0,6.0,18.0
49.0,2.0,3.0,6.0,18.0
50.0,2.0,7.0,6.0,1.3846153846153846
51.0,2.0,4.0,7.0,9.8
52.0,2.0,5.0,7.0,4.9
53.0,2.0,3.0,2.0,2.0
54.0,2.0,5.0,6.0,3.6
55.0,2.0,6.0,6.0,2.1176470588235294
56.0,2.0,7.0,5.0,0.9615384615384616
57.0,2.0,4.0,8.0,12.8
58.0,2.0,6.0,6.0,2.1176470588235294
59.0,2.0,7.0,9.0,3.1153846153846154
60.0,2.0,5.0,7.0,4.9
61.0,2.0,7.0,6.0,1.3846153846153846
62.0,2.0,5.0,2.0,0.4
63.0,2.0,6.0,9.0,4.764705882352941
64.0,2.0,6.0,7.0,2.8823529411764706
65.0,2.0,5.0,4.0,1.6
66.0,2.0,6.0,5.0,1.4705882352941178
67.0,2.0,7.0,8.0,2.4615384615384617
68.0,2.0,7.0,5.0,0.9615384615384616
69.0,2.0,6.0,3.0,0.5294117647058824
70.0,2.0,4.0,5.0,5.0
71.0,2.0,5.0,1.0,0.1
72.0,2.0,6.0,6.0,2.1176470588235294
73.0,2.0,3.0,6.0,18.0
74.0,2.0,7.0,3.0,0.34615384615384615
75.0,2.0,7.0,4.0,0.6153846153846154
76.0,2.0,7.0,3.0,0.34615384615384615
79.0,3.0,7.0,1.0,0.058823529411764705
80.0,3.0,7.0,5.0,1.4705882352941178
81.0,3.0,7.0,9.0,4.764705882352941
82.0,3.0,7.0,7.0,2.8823529411764706
83.0,3.0,7.0,3.0,0.5294117647058824
84.0,3.0,6.0,4.0,1.6
85.0,3.0,5.0,9.0,16.2
86.0,3.0,7.0,5.0,1.4705882352941178
87.0,3.0,5.0,6.0,7.2
88.0,3.0,6.0,6.0,3.6
89.0,3.0,7.0,5.0,1.4705882352941178
90.0,3.0,5.0,3.0,1.8
91.0,3.0,7.0,9.0,4.764705882352941
92.0,3.0,5.0,9.0,16.2
93.0,3.0,5.0,4.0,3.2
94.0,3.0,6.0,7.0,4.9
95.0,3.0,5.0,9.0,16.2
96.0,3.0,7.0,2.0,0.23529411764705882
97.0,3.0,5.0,8.0,12.8
98.0,3.0,6.0,8.0,6.4
99.0,3.0,6.0,8.0,6.4
100.0,3.0,4.0,4.0,8.0
101.0,3.0,5.0,7.0,9.8
102.0,3.0,5.0,5.0,5.0
103.0,3.0,6.0,5.0,2.5
104.0,3.0,7.0,8.0,3.764705882352941
105.0,3.0,3.0,8.0,64.0
106.0,3.0,6.0,4.0,1.6
107.0,3.0,5.0,4.0,3.2
108.0,3.0,8.0,4.0,0.6153846153846154
109.0,3.0,7.0,6.0,2.1176470588235294
110.0,3.0,6.0,7.0,4.9
111.0,3.0,4.0,6.0,18.0
112.0,3.0,4.0,3.0,4.5
113.0,3.0,6.0,2.0,0.4
114.0,3.0,6.0,4.0,1.6
117.0,4.0,8.0,6.0,2.1176470588235294
118.0,4.0,6.0,8.0,12.8
119.0,4.0,8.0,3.0,0.5294117647058824
120.0,4.0,7.0,9.0,8.1
121.0,4.0,5.0,6.0,18.0
122.0,4.0,5.0,3.0,4.5
123.0,4.0,8.0,6.0,2.1176470588235294
124.0,4.0,7.0,5.0,2.5
125.0,4.0,9.0,6.0,1.3846153846153846
126.0,4.0,7.0,3.0,0.9
127.0,4.0,6.0,5.0,5.0
128.0,4.0,6.0,8.0,12.8
129.0,4.0,9.0,6.0,1.3846153846153846
130.0,4.0,8.0,8.0,3.764705882352941
131.0,4.0,8.0,3.0,0.5294117647058824
132.0,4.0,5.0,4.0,8.0
133.0,4.0,9.0,5.0,0.9615384615384616
134.0,4.0,6.0,6.0,7.2
135.0,4.0,8.0,8.0,3.764705882352941
136.0,4.0,7.0,6.0,3.6
137.0,4.0,6.0,9.0,16.2
139.0,5.0,5.0,3.0,9.0
140.0,5.0,6.0,5.0,12.5
141.0,5.0,9.0,7.0,2.8823529411764706
142.0,5.0,9.0,2.0,0.23529411764705882
143.0,5.0,9.0,3.0,0.5294117647058824
144.0,5.0,9.0,7.0,2.8823529411764706
145.0,5.0,8.0,2.0,0.4
146.0,5.0,5.0,8.0,64.0
147.0,5.0,8.0,5.0,2.5
148.0,5.0,5.0,8.0,64.0
149.0,5.0,8.0,4.0,1.6
150.0,5.0,6.0,5.0,12.5
151.0,5.0,10.0,3.0,0.34615384615384615
152.0,5.0,7.0,5.0,5.0
153.0,5.0,6.0,3.0,4.5
154.0,5.0,9.0,5.0,1.4705882352941178
155.0,5.0,8.0,3.0,0.9
156.0,5.0,5.0,7.0,49.0
157.0,5.0,9.0,3.0,0.5294117647058824
158.0,5.0,10.0,8.0,2.4615384615384617
159.0,5.0,9.0,6.0,2.1176470588235294
160.0,5.0,6.0,1.0,0.5
161.0,5.0,7.0,9.0,16.2
162.0,5.0,9.0,8.0,3.764705882352941
163.0,5.0,7.0,3.0,1.8
164.0,5.0,9.0,3.0,0.5294117647058824
165.0,5.0,10.0,3.0,0.34615384615384615
166.0,5.0,7.0,4.0,3.2
167.0,5.0,9.0,2.0,0.23529411764705882
168.0,5.0,7.0,5.0,5.0
169.0,5.0,7.0,3.0,1.8
170.0,5.0,6.0,8.0,32.0
171.0,5.0,9.0,7.0,2.8823529411764706
172.0,5.0,7.0,5.0,5.0
173.0,5.0,6.0,3.0,4.5
174.0,5.0,6.0,4.0,8.0
176.0,6.0,10.0,9.0,4.764705882352941
177.0,6.0,9.0,8.0,6.4
178.0,6.0,8.0,1.0,0.2
179.0,6.0,11.0,5.0,0.9615384615384616
180.0,6.0,10.0,7.0,2.8823529411764706
181.0,6.0,11.0,5.0,0.9615384615384616
182.0,6.0,10.0,5.0,1.4705882352941178
183.0,6.0,10.0,9.0,4.764705882352941
184.0,6.0,8.0,2.0,0.8
185.0,6.0,11.0,1.0,0.038461538461538464
186.0,6.0,10.0,5.0,1.4705882352941178
187.0,6.0,10.0,4.0,0.9411764705882353
188.0,6.0,10.0,3.0,0.5294117647058824
189.0,6.0,9.0,3.0,0.9
190.0,6.0,7.0,5.0,12.5
191.0,6.0,11.0,2.0,0.15384615384615385
192.0,6.0,9.0,4.0,1.6
193.0,6.0,6.0,5.0,25.0
194.0,6.0,9.0,9.0,8.1
195.0,6.0,9.0,9.0,8.1
196.0,6.0,10.0,6.0,2.1176470588235294
197.0,6.0,11.0,2.0,0.15384615384615385
198.0,6.0,8.0,6.0,7.2
199.0,6.0,10.0,9.0,4.764705882352941
200.0,6.0,9.0,5.0,2.5
201.0,6.0,7.0,3.0,4.5
204.0,7.0,12.0,7.0,1.8846153846153846
205.0,7.0,9.0,5.0,5.0
206.0,7.0,9.0,3.0,1.8
207.0,7.0,10.0,3.0,0.9
208.0,7.0,7.0,6.0,36.0
209.0,7.0,12.0,3.0,0.34615384615384615
210.0,7.0,7.0,6.0,36.0
211.0,7.0,9.0,8.0,12.8
212.0,7.0,9.0,7.0,9.8
213.0,7.0,11.0,5.0,1.4705882352941178
214.0,7.0,10.0,2.0,0.4
215.0,7.0,11.0,2.0,0.23529411764705882
216.0,7.0,8.0,7.0,24.5
217.0,7.0,9.0,6.0,7.2
218.0,7.0,10.0,2.0,0.4
219.0,7.0,10.0,2.0,0.4
220.0,7.0,9.0,4.0,3.2
221.0,7.0,8.0,4.0,8.0
222.0,7.0,11.0,3.0,0.5294117647058824
223.0,7.0,12.0,5.0,0.9615384615384616
224.0,7.0,12.0,4.0,0.6153846153846154
225.0,7.0,8.0,5.0,12.5
226.0,7.0,10.0,5.0,2.5
227.0,7.0,9.0,5.0,5.0
