id,arrival,deadline,Utilization,Profit
3758.0,2.0,4.0,4.0,3.2
3763.0,3.0,6.0,2.0,0.4
3765.0,4.0,9.0,3.0,0.34615384615384615
3766.0,4.0,9.0,5.0,0.9615384615384616
3768.0,5.0,8.0,3.0,0.9
3769.0,5.0,6.0,2.0,2.0
3771.0,6.0,7.0,8.0,32.0
3772.0,6.0,11.0,7.0,1.8846153846153846
3774.0,7.0,9.0,3.0,1.8
3775.0,7.0,11.0,4.0,0.9411764705882353
3777.0,8.0,13.0,2.0,0.15384615384615385
3781.0,10.0,15.0,1.0,0.038461538461538464
3782.0,10.0,14.0,5.0,1.4705882352941178
3786.0,11.0,16.0,1.0,0.038461538461538464
3793.0,15.0,18.0,4.0,1.6
3795.0,16.0,19.0,1.0,0.1
3798.0,17.0,21.0,4.0,0.9411764705882353
3801.0,18.0,22.0,4.0,0.9411764705882353
3804.0,19.0,22.0,1.0,0.1
3805.0,19.0,22.0,5.0,2.5
3808.0,20.0,23.0,5.0,2.5
3811.0,21.0,25.0,1.0,0.058823529411764705
3812.0,21.0,26.0,6.0,1.3846153846153846
3814.0,22.0,26.0,5.0,1.4705882352941178
3816.0,23.0,26.0,1.0,0.1
3818.0,24.0,26.0,7.0,9.8
3821.0,25.0,28.0,1.0,0.1
3825.0,26.0,30.0,1.0,0.058823529411764705
3826.0,26.0,29.0,1.0,0.1
3829.0,27.0,31.0,8.0,3.764705882352941
3835.0,28.0,31.0,2.0,0.4
3837.0,29.0,34.0,7.0,1.8846153846153846
3838.0,29.0,33.0,2.0,0.23529411764705882
3841.0,30.0,33.0,5.0,2.5
3843.0,31.0,35.0,3.0,0.5294117647058824
3844.0,31.0,36.0,1.0,0.038461538461538464
3846.0,32.0,37.0,2.0,0.15384615384615385
3849.0,33.0,36.0,4.0,1.6
3850.0,33.0,38.0,4.0,0.6153846153846154
3852.0,34.0,38.0,4.0,0.9411764705882353
3853.0,35.0,38.0,2.0,0.4
3857.0,36.0,37.0,1.0,0.5
3858.0,36.0,37.0,2.0,2.0
3861.0,37.0,42.0,4.0,0.6153846153846154
3866.0,38.0,43.0,1.0,0.038461538461538464
3867.0,38.0,41.0,2.0,0.4
3871.0,39.0,44.0,2.0,0.15384615384615385
3874.0,40.0,44.0,1.0,0.058823529411764705
3875.0,40.0,42.0,3.0,1.8
3878.0,41.0,45.0,2.0,0.23529411764705882
3879.0,41.0,45.0,1.0,0.058823529411764705
3880.0,41.0,46.0,4.0,0.6153846153846154
3885.0,42.0,45.0,1.0,0.1
3886.0,42.0,47.0,5.0,0.9615384615384616
3888.0,43.0,47.0,7.0,2.8823529411764706
3889.0,43.0,46.0,6.0,3.6
3893.0,44.0,47.0,2.0,0.4
3897.0,45.0,50.0,2.0,0.15384615384615385
3904.0,47.0,52.0,1.0,0.038461538461538464
3905.0,47.0,52.0,2.0,0.15384615384615385
3907.0,48.0,53.0,9.0,3.1153846153846154
3910.0,49.0,54.0,3.0,0.34615384615384615
3911.0,49.0,54.0,2.0,0.15384615384615385
3917.0,50.0,55.0,1.0,0.038461538461538464
3918.0,50.0,55.0,3.0,0.34615384615384615
3919.0,50.0,54.0,6.0,2.1176470588235294
3923.0,51.0,55.0,6.0,2.1176470588235294
3924.0,51.0,56.0,5.0,0.9615384615384616
3931.0,53.0,58.0,3.0,0.34615384615384615
3932.0,53.0,58.0,3.0,0.34615384615384615
3937.0,54.0,59.0,2.0,0.15384615384615385
3938.0,54.0,56.0,1.0,0.2
3941.0,56.0,58.0,2.0,0.8
3942.0,56.0,61.0,4.0,0.6153846153846154
3945.0,57.0,62.0,4.0,0.6153846153846154
3946.0,57.0,61.0,2.0,0.23529411764705882
3947.0,58.0,63.0,1.0,0.038461538461538464
3948.0,58.0,62.0,2.0,0.23529411764705882
3952.0,60.0,60.0,1.0,1.0
3953.0,60.0,62.0,1.0,0.2
3955.0,61.0,66.0,3.0,0.34615384615384615
3956.0,61.0,63.0,1.0,0.2
3957.0,61.0,65.0,5.0,1.4705882352941178
3961.0,62.0,64.0,6.0,7.2
3962.0,62.0,67.0,7.0,1.8846153846153846
3963.0,62.0,67.0,2.0,0.15384615384615385
3968.0,63.0,66.0,3.0,0.9
3972.0,64.0,65.0,4.0,8.0
3978.0,65.0,67.0,5.0,5.0
3985.0,66.0,70.0,4.0,0.9411764705882353
3986.0,66.0,70.0,5.0,1.4705882352941178
3989.0,67.0,72.0,5.0,0.9615384615384616
3990.0,67.0,72.0,7.0,1.8846153846153846
3997.0,69.0,71.0,1.0,0.2
3998.0,69.0,74.0,4.0,0.6153846153846154
4002.0,70.0,74.0,5.0,1.4705882352941178
4003.0,70.0,73.0,2.0,0.4
4006.0,71.0,74.0,5.0,2.5
4007.0,71.0,74.0,9.0,8.1
4008.0,71.0,76.0,5.0,0.9615384615384616
4013.0,72.0,77.0,5.0,0.9615384615384616
4014.0,72.0,76.0,6.0,2.1176470588235294
4017.0,73.0,78.0,2.0,0.15384615384615385
4018.0,73.0,78.0,4.0,0.6153846153846154
4022.0,74.0,78.0,2.0,0.23529411764705882
4023.0,74.0,79.0,6.0,1.3846153846153846
4028.0,75.0,77.0,1.0,0.2
4029.0,75.0,79.0,3.0,0.5294117647058824
4033.0,76.0,81.0,5.0,0.9615384615384616
4034.0,77.0,81.0,2.0,0.23529411764705882
4035.0,77.0,80.0,8.0,6.4
4039.0,78.0,83.0,4.0,0.6153846153846154
4040.0,78.0,83.0,7.0,1.8846153846153846
4044.0,79.0,84.0,2.0,0.15384615384615385
4045.0,79.0,83.0,4.0,0.9411764705882353
4046.0,79.0,83.0,1.0,0.058823529411764705
4050.0,80.0,83.0,2.0,0.4
4056.0,82.0,85.0,4.0,1.6
4057.0,82.0,86.0,3.0,0.5294117647058824
4059.0,83.0,88.0,2.0,0.15384615384615385
4060.0,83.0,88.0,2.0,0.15384615384615385
4064.0,84.0,87.0,3.0,0.9
4068.0,87.0,89.0,1.0,0.2
4070.0,88.0,92.0,3.0,0.5294117647058824
4073.0,89.0,89.0,3.0,9.0
4074.0,89.0,93.0,3.0,0.5294117647058824
4078.0,90.0,95.0,5.0,0.9615384615384616
4079.0,90.0,94.0,4.0,0.9411764705882353
4083.0,91.0,95.0,3.0,0.5294117647058824
4086.0,92.0,95.0,3.0,0.9
4087.0,92.0,94.0,3.0,1.8
4091.0,94.0,96.0,2.0,0.15384615384615385
4092.0,94.0,96.0,4.0,0.6153846153846154
4094.0,95.0,96.0,3.0,0.34615384615384615
4095.0,95.0,96.0,3.0,0.34615384615384615
4097.0,96.0,96.0,5.0,1.4705882352941178
